,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category,dor_threshold
Cst7,0.0,2.6420334973932156,-1.199762333680424,0.16545893719806765,4.344349766769713,1.383820963232659,10.7130284412,0.6687149868395543,0.33128501316044495,1.4515791437568482,8.013780998428736,1.3666754001291799,3.625538271543323,10.913125782985768,0.25,1.0541695609175,7.2196853162100005,6.165515755292501,2.19412874523,4.20373393973,5.54235228685,Bimodal,0.95
Bicd1,0.0,2.018217445390138,0.8315695496514564,0.2693236714975845,2.740262807484727,0.12786803678260883,10.1724654445,0.8167158934838457,0.18328410651615543,1.0047422631939609,6.4471285293636145,1.0885255471212003,2.002245167304662,5.525646352174649,0.25,0.0,2.48959101158,2.48959101158,1.171815252405,3.42688260505,4.62056639132,Bimodal,0.95
Harbi1,7.0316013521809495e-06,1.9578032332800261,0.4053879405231724,0.04468599033816425,3.234537976186666,1.9728592176569069,10.464031926,0.8140236971391114,0.18597630286088412,2.1244607416122014,7.316190477977757,1.0645859443508792,3.0899994434343636,5.148245793574655,0.25,1.6250904683799998,3.6215090419275,1.9964185735475,2.378015127665,4.4042866861,5.62568654159,Bimodal,0.95
Rbsn,0.0,2.3565599943811812,0.7842741518373932,0.4323671497584541,3.1477410664979875,0.01874124390275278,9.48240829886,0.8087846493729637,0.19121535062704076,0.6560238928072553,6.569447354278316,0.9738153426115045,1.786761233398616,6.38563318650571,0.25,0.0,2.1654297239274998,2.1654297239274998,0.7309753279715,3.34526270128,4.33649857806,Bimodal,0.95
Acss1,0.0,2.2953683891092234,-1.057023959075962,0.1642512077294686,4.205279471866699,1.3582093035853213,10.7143444116,0.683151303924645,0.3168486960753491,1.512056537833861,7.832110010493833,1.6409885037572571,3.514557239772651,10.293106601867303,0.25,0.99607331858475,6.725433509635,5.72936019105025,2.157202144465,4.07582059394,5.63601094481,Bimodal,0.95
Znfx1,0.0,2.3801242268116445,0.7264805736900954,0.5078502415458938,3.543947102221098,0.01600916734696156,10.0969190163,0.8057849295767978,0.19421507042320485,0.5603150926918027,6.655813320819997,1.0264108542932031,1.7441527103322434,6.845152996566842,0.25,0.0,2.3162304001000003,2.3162304001000003,0.0,3.32551084574,4.42255739813,Bimodal,0.95
Frmd4b,0.6487206439849782,1.9859574409844707,1.9353271975769442,0.6219806763285024,2.198197935328275,0.009781330303888447,9.54268947586,0.9350424124488746,0.06495758755112684,0.41887516535635416,6.762801209841569,0.6197799833923295,2.198197935328275,5.108662535420347,0.25,0.8491310715664999,2.16774962495,1.3186185533835,1.273095355645,3.54587704577,4.21592394751,Unimodal,
Chst14,0.0,2.6458820229946065,-0.9246097267108797,0.518719806763285,3.1068747590137953,-0.002656991314478163,9.59257638911,0.8505482512325312,0.14945174876746953,0.5259262039072726,7.0119732958109084,0.7638695551898693,3.1068747590137953,7.701023494667917,0.25,0.977929242146,6.06715577304,5.089226530894,1.65718588791,3.57323541249,4.4191235799,Bimodal,
Lrrc59,0.0,2.0705043725569365,-1.2047780079193524,0.009057971014492754,6.1014206749533555,8.246953184808023,10.8461844144,0.4037764387774658,0.5962235612225354,3.1632043124490807,7.998554772219442,1.3129667163070164,6.046154183332401,6.9458340862064585,0.25,3.5094038927875,8.291854252215002,4.782450359427502,6.884059423409999,4.6710296501,6.27829301838,Bimodal,0.95
Naglu,2.8503519829969903e-06,2.6650206435698864,0.9022742589757602,0.5096618357487923,3.396616093477974,0.007906490487534779,10.8491266672,0.8200766518906518,0.1799233481093443,0.5264599758853136,6.857103197156221,0.8326001668022597,1.6654904999420985,6.75008163426251,0.25,0.0,1.8617942340275,1.8617942340275,0.0,3.42675872293,4.35900486154,Bimodal,0.95
Pygb,0.0,2.2236153839815116,-0.16889174676267293,0.3828502415458937,3.653814697111198,0.1338143543073178,9.8758713586,0.7666260506187232,0.2333739493812765,0.8373442195953072,6.911743876974822,1.335129320309645,2.2549508577582396,7.9414255637397835,0.25,0.0,3.592066830405,3.592066830405,1.00853184446,3.42688260505,4.80717587565,Bimodal,0.95
Knl1,0.0,2.1788600191995657,-0.9207106005606973,0.02717391304347826,4.150176585161303,2.2319613824932016,9.98521632629,0.6932830370994676,0.3067169629005316,2.4304419167175557,7.669663496140395,1.2294850209624975,4.03740004752105,7.070650019136765,0.25,2.0086913763025,6.5828924688225,4.57420109252,2.99123696343,4.54498261134,5.93300943587,Bimodal,0.95
Rassf2,0.0,2.1053950779517288,-1.1735323778346611,0.19685990338164253,4.13631710150681,0.3536689481301667,10.928490385,0.6406810723458538,0.3593189276541423,1.3255172525439831,6.881931653084809,1.6034079719805925,3.3220421165483436,8.716079277681741,0.25,0.7740996600865,6.221671573342499,5.447571913256,2.304671427405,3.39801741136,5.12814231084,Bimodal,0.95
Slc23a2,0.0,2.0374376461156922,0.9989298534855706,0.27355072463768115,2.8786360458753,0.09126094718159794,9.91685431248,0.8297173163517985,0.17028268364820615,1.0850137415596786,6.993831399595674,1.1883193348170629,2.0911830695579625,6.124912329019114,0.25,0.0,2.5186655314374997,2.5186655314374997,1.25871934776,3.74169821432,4.95072080241,Bimodal,0.95
Tmem25,1.0,2.7215419369213207,86.76382075190818,0.967391304347826,3.1816355046580003,0.008537079305193818,8.83722994234,0.9891304347826086,0.010869565217391304,0.02838040587569719,6.962289579285555,0.06978980310485017,0.10374898384754348,0.587062761243528,0.25,0.0,0.0,0.0,0.0,3.07428223993,4.21578448939,Discarded,0.95
Nptn,0.0,2.437598701914392,-1.519206576295197,0.028381642512077296,5.078928873361131,2.1614102966803412,10.605143211,0.5258236668241385,0.47417633317586116,2.311390208781715,7.843910786898512,1.2844040293459378,4.934780529733128,8.921575613267722,0.25,2.1941931321425003,7.87876482529,5.6845716931475,4.357896118039999,4.41131193134,5.79650125879,Bimodal,0.95
Gpr107,0.0,2.153304097533384,0.2561827365771725,0.2469806763285024,2.979101139285664,0.09189742577849103,10.4223974748,0.7909723655498688,0.2090276344501263,1.0916098603975075,6.60145963545763,1.082514690795167,2.2433207250538785,6.105517530310023,0.25,0.3635142012005,2.884883485595,2.5213692843945,1.3897117326,3.4812359662,4.69191036798,Bimodal,0.95
Pcna,0.24426979956779804,1.271136143008488,0.5405431942567698,0.0018115942028985507,7.8109056629930915,8.17104833023651,11.5785824165,0.1435446488352945,0.8564553511647054,3.4473942272144527,8.525722290020544,1.962226360282216,7.796755471574626,5.135867758274689,0.25,6.8104095313325,9.533209611735,2.7228000804025,8.187729806865,4.14968907796,6.44302755883,Unimodal,0.95
Rnf114,0.0,2.1567467907887403,-1.198743273813349,0.020531400966183576,6.104399695638412,8.210868478847445,11.4554795551,0.3766927807761967,0.6233072192238032,2.5913143089043675,8.026440687103168,1.4911125543772934,5.97906781782941,8.43219908399686,0.25,3.1353866812174997,8.3868686432575,5.251481962040001,7.101774361115,4.36319029732,5.98298827911,Bimodal,0.95
Cry2,0.0,2.333848797424378,0.7273013569904396,0.46799516908212563,3.304711446367831,0.024994976736245178,10.1813470188,0.8064329539213512,0.19356704607864697,0.6140324246971731,6.524594437898857,1.0011791885541224,1.758122454257282,6.458352232370729,0.25,0.0,2.185642595905,2.185642595905,0.5790796471705,3.29311662856,4.31996896635,Bimodal,0.95
Golga1,0.0,2.228939477877861,-0.27108061394802574,0.2916666666666667,3.3633801490549287,0.280025225719716,9.90429742251,0.746494129613846,0.2535058703861561,0.9421911883129246,6.62333412098154,1.2293889256055488,2.382394272247241,7.34163693016677,0.25,0.0,4.1671659845299995,4.1671659845299995,1.27712992952,3.37167116541,4.65184492242,Bimodal,0.95
Rad51,0.0,2.4472756855762574,-1.169112644038538,0.14794685990338163,4.16227892728689,1.3960741117126276,10.0687794195,0.6741253280051339,0.32587467199486586,1.5223631122713508,7.733707201367415,1.4151309774401897,3.546482829952778,9.896550567855808,0.25,1.0877850391050001,7.0075989724925,5.919813933387499,2.20260969785,4.08047314131,5.46420846438,Bimodal,0.95
Sppl2a,0.0,2.054832897716681,-1.3780003252389574,0.042874396135265704,5.400222226280362,8.033323137415822,10.880637328,0.4417745703553197,0.55822542964468,2.2018106438632867,7.516653282539804,1.6498259509991,5.168690959332351,8.621155160756851,0.25,2.3177440827025,7.8788849345075,5.561140851805,5.72179945194,3.86382689064,5.70391990015,Bimodal,0.95
Ankrd16,0.0,2.5425062291739287,-0.2947176844012036,0.392512077294686,3.7485015001089006,0.17006625561913746,10.3158050802,0.7502280273054241,0.24977197269457302,0.7126294296387369,6.976502605807031,1.1373623542984692,2.2771693895589094,8.494786658187051,0.25,0.0,4.0998336100575,4.0998336100575,0.9882158217120001,3.49942028271,4.59017378807,Bimodal,0.95
1200007C13Rik,0.8560255652573927,1.2943043954639541,44.922512489921886,0.8677536231884058,1.0969167008929772,-0.007512367301396428,8.98090927897,0.9348780167326476,0.06512198326736097,0.04697229764610973,1.5532372605603508,0.08245413921293979,1.0969167008929772,0.626730053127035,0.25,0.65619987742,1.359123787955,0.702923910535,0.932138983067,0.781959036328,1.10750662361,Unimodal,
Pard6b,0.6477497265325642,2.194229206125585,0.9745550578200008,0.8309178743961353,2.2321004236152038,-0.0017548379339008546,9.73305406161,0.9634315046712277,0.03656849532877223,0.15353562250542543,6.275544736306072,0.2742533211961701,2.2321004236152038,5.310528759230015,0.25,0.7806178354369999,2.3118591247325,1.5312412892955,1.243225990115,2.82449313806,3.57446834654,Unimodal,
Cacfd1,0.0,2.5157935875844264,-0.4437033540044779,0.3248792270531401,3.7937590465981796,0.2645562161295505,10.4297773941,0.7507497895932372,0.24925021040675893,0.9278937349205968,7.48095462232124,1.2696065300444264,2.5612455399135055,9.310844730614278,0.25,0.0,4.399609443275001,4.399609443275001,1.2538585652849998,3.84561198827,4.99400866464,Bimodal,0.95
Jam3,0.0,2.918439263675086,-0.5193809951228303,0.7089371980676329,2.7770395919343756,-0.00011171750366723021,9.55613650485,0.9229545602886167,0.07704543971138311,0.2693518785633748,7.264458249051596,0.4085211867812043,2.7770395919343756,7.907106254837689,0.25,0.79756301540975,4.869507287405,4.07194427199525,1.326524104655,3.23775256426,4.36889640418,Bimodal,
Cds2,0.0,2.2901820481423862,-1.0883061779305034,0.23671497584541062,3.965638390535707,0.3362171088836541,11.5799502464,0.6502124060006336,0.34978759399937487,1.050140423773398,6.701489999477736,1.3849177648823594,3.0269123947084142,8.653945591571143,0.25,0.42408659376875,5.831970284332501,5.407883690563751,1.770588559665,3.30001550748,4.74962998836,Bimodal,0.95
Kcng1,0.1253765893891623,2.0213940952062055,1.9909949306730796,0.6884057971014492,2.1085528125224187,-0.0024025496230479226,9.17431212593,0.950975819570866,0.04902418042913384,0.34205749271827596,6.76654715092732,0.47092863591156114,2.1085528125224187,4.635123746173175,0.25,0.8255688846095,2.02597932271,1.2004104381005,1.227578580785,3.47085897342,4.07516834626,Unimodal,
Fkbp1a,0.0,2.275663693435821,-1.0178512552440178,0.018115942028985508,6.516353142336969,8.720062123083835,10.9766077204,0.3126911215694858,0.6873088784305158,2.301058187173967,8.26234460144549,1.4747938553169178,6.398303266569995,9.11773392039762,0.25,3.330592386815,8.837145011145001,5.506552624330001,7.598130632125001,4.31287946976,5.82656605091,Bimodal,0.95
Chst1,0.9929152396462809,1.2641568090721738,11.131652865950624,0.696256038647343,1.4749001183817534,0.008512873095007756,9.14472861583,0.9829766795820305,0.017023320417969563,0.33980665523957015,6.694932838672474,0.42289636085184895,1.4749001183817534,2.1068714428450184,0.25,0.7432609538320001,1.5648272741,0.8215663202679999,1.07085820315,3.45350185943,4.01406644751,Unimodal,
Gpd2,0.0,2.1237085496697294,-1.195848185048961,0.08514492753623189,4.021077151094676,1.5690338774690415,10.9376360212,0.6318890345487529,0.3681109654512448,1.7361104913502086,7.0133027497107125,1.4362683023604406,3.678702828447122,7.918818451891463,0.25,1.3707652793425003,6.445490769795,5.074725490452499,2.5655400468750003,3.70827184831,5.33043490574,Bimodal,0.95
Nfatc2,0.9644797099620936,1.96271358307573,0.23497721009182637,0.4643719806763285,2.6170641702445727,0.01122975966507156,9.24259393158,0.8733052397182964,0.1266947602817126,0.6627813067782751,6.495631769809107,0.977175453485863,2.6170641702445727,5.678121131042836,0.25,0.9268789535749999,3.6114523162300003,2.6845733626550006,1.49028612859,3.39654922642,4.42126086716,Unimodal,
Sdcbp2,0.9930240898404421,1.3624005551639455,286.01411062500233,0.9559178743961353,1.1868367926611232,-0.004880901916104546,8.39457196141,0.9981884057971014,0.0018115942028985507,0.03943072098294736,7.153368026483332,0.0493041966008961,0.052318288565375605,0.14090454228848845,0.25,0.0,0.0,0.0,0.0,2.48482716814,5.17213547735,Discarded,0.95
Ddx31,0.0,2.4182753438278346,-0.04766716724725928,0.3991545893719807,3.5186868140305436,0.10053907943904594,10.3281257198,0.7741442336789293,0.22585576632106666,0.7403239155184116,6.823245465443091,1.1062823953834466,2.114186823647579,7.580460968599969,0.25,0.0,3.25096355648,3.25096355648,0.932315698439,3.4445877658,4.60503714063,Bimodal,0.95
Gpcpd1,0.0,1.9287541296057984,-1.1742562632787812,0.21256038647342995,4.3781890519739175,0.3178413657868888,10.618354299,0.6159400411047733,0.38405995889522687,1.3038098229025759,6.88561970044529,1.9812250509987452,3.4475594950326016,9.35721598185822,0.25,0.734021325132,6.140744960625,5.406723635493,2.477827042885,3.21208285849,5.3049251985,Bimodal,0.95
Ets1,0.6905530281838473,1.9173218172042448,1.4364018773413978,0.4082125603864734,2.397426154791547,0.016279109669772196,9.82610702071,0.8967856784102568,0.10321432158974936,0.7785947813497837,6.9809501773511675,0.9686165687182857,2.397426154791547,5.312868708734266,0.25,0.92566554545325,2.5654290654575,1.6397635200042497,1.443009201675,3.74630281649,4.68988188409,Unimodal,
Fbxo3,0.0,1.9741544038256211,-1.0433365060414839,0.0012077294685990338,6.6574517927146255,8.35456338707833,10.7200814527,0.34755622819276333,0.6524437718072368,3.7779749608408286,8.179023074464803,1.126985073694755,6.649411391998786,5.522502628835148,0.25,4.4030089628475,8.570419434167501,4.167410471320001,7.426457744235,5.05668765861,6.58481531395,Bimodal,0.95
Eps8,5.223782647334474e-06,2.645748136771784,-0.698044286680831,0.7385265700483091,2.963710730680088,-0.0009315587599215691,9.49946752428,0.9231904113076306,0.07680958869236977,0.251979524143482,7.060401426863835,0.46957249134267726,2.963710730680088,7.89826867541743,0.25,0.899482799549,5.32303121371,4.423548414161,1.43972334658,3.62433712784,4.18499296851,Bimodal,
Rassf8,0.7884902663525778,1.5457008598786721,6.086314377718033,0.6612318840579711,1.6798316829972229,-0.010063802274489275,9.86251929998,0.9702387267049614,0.029761273295039636,0.3825417463223138,6.650138773411603,0.4747679002761733,1.6798316829972229,2.8890580868159956,0.25,0.779522298524,1.68737002027,0.9078477217459999,1.14843319154,3.37845351363,4.03774995258,Unimodal,
Ak1,0.032234057246958825,2.0288641793565185,1.8111225665658095,0.5458937198067633,2.147147544194411,-0.0058206531915970805,9.79882060059,0.9254451676801457,0.07455483231985588,0.517497243412308,6.65440248041871,0.6312761404372805,2.147147544194411,4.601830656807854,0.25,0.85429510630975,2.1292470377275,1.2749519314177502,1.27426032769,3.49843984033,4.15585264568,Unimodal,
Traf1,0.012487133400447048,2.4736830068755014,0.4754565934655064,0.7711352657004831,2.500608068925488,0.016232654513909317,9.91582387793,0.9501263864311701,0.049873613568830036,0.22187371460562394,7.2481800437553074,0.3823123116773055,2.500608068925488,7.089039957662864,0.25,0.796608207624,2.73545663036,1.9388484227359999,1.28279755354,3.42837705756,4.06699147331,Bimodal,
Golt1b,0.0,2.3906952477100676,-1.5142882326267304,0.08272946859903382,5.22950435050239,7.832279963336606,10.6121118765,0.4626823125436189,0.5373176874563821,1.707795528472702,7.4568612640521685,1.437673100367895,4.796870234548992,9.660417693559861,0.25,1.802680820655,7.7064843068525,5.9038034861975,5.5033960964199995,3.7905981998,5.28594022594,Bimodal,0.95
Pdia3,0.9970702031604276,1.239256633345041,2.269570007690116,0.0,9.107557704473695,9.791878455024083,10.858169421969999,0.09879883068942119,0.901201169310578,5.162337568162903,9.54007282934647,1.1110920388133911,9.107557704473695,2.8191618111184984,0.25,8.5044280639675,10.19230659595,1.6878785319825003,9.459397918535,6.02709261029,7.54471476173,Unimodal,0.95
Trmt6,0.0,2.0900927212511333,-1.4392394200062895,0.11714975845410629,4.861593239274789,1.4251168104715175,10.955004741,0.4948101244207622,0.5051898755792381,1.5579714736197456,6.969970850758992,1.676013783088373,4.292058765591633,9.0030958362375,0.25,1.479770713265,7.1189028525275,5.6391321392625,4.392735691095,3.34526270128,5.17523372142,Bimodal,0.95
Atp9a,0.8772332919349711,1.5841296402657306,6.989113532708309,0.5996376811594203,1.6769982409234465,0.009620644413767698,8.96895537944,0.9680268242447109,0.031973175755290226,0.46216323691799693,7.0065136984158904,0.5282321421402659,1.6769982409234465,2.9484108298823366,0.25,0.7689770805045,1.70806422168,0.9390871411755,1.17000860835,3.58530435588,4.48000664071,Unimodal,
Aar2,0.0,2.512229514291462,-0.9204640372984105,0.2898550724637681,3.976911913228364,0.2748395810147266,10.155256374,0.7015968944291544,0.2984031055708452,0.9719162839730907,7.179182575391387,1.2781243935798499,2.8241838224375337,9.350393586668389,0.25,0.0,5.79225465626,5.79225465626,1.49393860326,3.63166719031,4.86829513681,Bimodal,0.95
Ubr3,0.0,2.0461408105451473,-0.6661912313541136,0.1793478260869565,3.4872790496271957,1.3390822621866794,10.5562304629,0.7116180000335771,0.28838199996641845,1.3335192649458836,6.6331699655793,1.3766975250545468,2.8618431331179703,7.144820843123116,0.25,0.84014699316325,4.9523521220625,4.11220512889925,1.87738726453,3.44644357795,4.98015755261,Bimodal,0.95
Strap,0.0575660457158359,1.9451192904977375,-0.22306825831928156,0.006642512077294686,7.092010557200404,8.475211440372231,11.211462456,0.24265878400566768,0.757341215994333,3.0294855732749135,8.331476450498002,1.3654414424922283,7.044901791421899,6.535520764913502,0.25,5.5182838798075,8.8992114298275,3.380927550019999,7.97032953505,4.61717700125,6.20205624725,Unimodal,0.95
Alg9,0.0,2.6117866532653813,-0.569742720497334,0.3031400966183575,3.6308634794940313,0.2895177171087975,9.87385813841,0.7409736028519582,0.2590263971480469,0.9181198874792824,7.1417453703734886,1.089828763051526,2.530203173512145,8.529169326015957,0.25,0.0,4.709190838035,4.709190838035,1.29023325498,3.67910486411,4.75225765317,Bimodal,0.95
Scai,0.0,1.7269857185641266,-0.01520870181219136,0.05314009661835749,3.3512783647197506,1.9012409690350653,10.9326624003,0.7783879772177329,0.22161202278226724,2.103904745280778,6.928942439166718,1.3465217280074866,3.173191108623532,5.365735588359102,0.25,1.5838790570675,4.3289569576225,2.745077900555,2.409456313455,4.04155675652,5.6890079985,Bimodal,0.95
Ncaph,0.0,2.397401642842715,-0.936675731383322,0.29589371980676327,4.00213505326139,0.25130840802247567,9.71353959758,0.701900979527009,0.2980990204729947,1.0055837983323868,7.085257002138264,1.3455978094541865,2.817928425182838,9.084953910183826,0.25,0.0,5.73846423667,5.73846423667,1.464451940185,3.57727865147,4.8990478111,Bimodal,0.95
Slc2a6,0.025802893761376122,2.449038732417161,0.03547352346775279,0.8568840579710145,2.5045131168183756,-0.0006227543977216365,9.33187112146,0.9653984830093592,0.03460151699064088,0.13243198523561686,6.664046447772787,0.23760278569255572,2.5045131168183756,6.269389417958827,0.25,0.829011379155,3.3417906685,2.5127792893449996,1.23930771183,3.3417906685,4.06951654881,Bimodal,
Fpgs,0.0,2.634044696948732,-1.520208164864226,0.17632850241545894,4.623683830582188,1.09868071665751,10.0985957654,0.5900669771601625,0.40993302283983474,1.286738257048193,7.438129307654299,1.3192120445082898,3.8083965850930586,10.478485380722196,0.25,0.997094643271,7.250156748685,6.253062105414,2.475373921295,3.79061939402,5.10071114301,Bimodal,0.95
Spint1,0.03481953536675597,2.321811931998045,0.4152336721076657,0.856280193236715,2.587021664428269,0.0026103040571734404,10.4742954128,0.9687064616113233,0.0312935383886769,0.1488761800772721,7.272713403529594,0.2853781814236305,2.587021664428269,6.988508500432752,0.25,0.8167904575835,2.7413825746975,1.924592117114,1.3907223015699999,3.7041015253,3.98180802416,Bimodal,
Angptl2,0.15875690390028407,2.226465955706363,1.683529912974012,0.836352657004831,2.1499823229388673,0.01349583621177508,9.8092337494,0.9712209327983992,0.028779067201600603,0.15651955436430276,6.943374003224321,0.25971659511410544,2.1499823229388673,5.609019737819076,0.25,0.7355528656415,1.997184264935,1.2616313992935,1.22668901573,3.28623640108,3.96175194623,Unimodal,
Itpr2,0.03245998631337854,2.3316310349070424,-0.8035415480006827,0.571256038647343,3.068518557662249,-0.0024160841598442895,9.52005485972,0.8468675497178207,0.1531324502821825,0.4367150650754143,6.1761500130650235,0.7857806766087734,3.0685185576622493,6.426719718106162,0.25,1.0357022534475,5.295537204562501,4.259834951115001,1.883949900885,3.1350722158,3.97930057287,Bimodal,
Rbm18,0.0,2.3897997153113026,-1.2334023647273553,0.12016908212560387,4.126339934169039,1.4362933413621932,10.3665300357,0.648575764543127,0.35142423545687396,1.5467157086393144,7.476203583581624,1.4031489818773286,3.630481451741721,9.422422886589022,0.25,1.1637372202125,6.7916254436650005,5.6278882234525005,2.3064870914,3.95157990116,5.35540588541,Bimodal,0.95
Slc37a2,1.0,1.7163659058147127,120.05295647960956,0.9510869565217391,1.795296824238889,0.003930677447813058,9.07746301123,0.9921594624507553,0.007840537549244648,0.042679304201590655,5.799188616900179,0.08750361250367918,0.08781343162038044,0.34549017718666103,0.25,0.0,0.0,0.0,0.0,2.85714524638,3.0556201802,Discarded,0.95
Eng,0.0014924772928045504,1.8911417184257278,-0.6368955957442566,0.006038647342995169,6.713462447654896,8.427054199776283,11.3029998973,0.27677625285331275,0.7232237471466894,2.894000731566279,8.119107759406054,1.528071704985317,6.672922215483067,6.997318760680088,0.25,4.68091399401,8.706178549779999,4.025264555769999,7.5988828072,4.36314461349,6.09112847289,Bimodal,0.95
Vps18,0.0,2.340598509667582,-0.6147525379716701,0.3351449275362319,3.6697636568311864,0.19060595725794394,10.6985560862,0.7190295304402846,0.2809704695597231,0.8296556090640322,6.560526100352791,1.211141106535988,2.439860981987401,7.850999161668723,0.25,0.0,4.7380382660875,4.7380382660875,1.195718815575,3.2702277451,4.52294557713,Bimodal,0.95
Snrnp200,0.0,1.9575303912504023,-1.273249009185601,0.044082125603864736,5.641086854221224,8.029818429846038,10.7948514781,0.4090648129194671,0.590935187080532,2.2582458808745436,7.561991439809204,1.7745175957558654,5.392415754971134,8.57951721463097,0.25,2.585510047985,7.9949009997800005,5.409390951795,6.12912250959,3.80276219066,5.78092396247,Bimodal,0.95
Acsbg1,1.0,1.626185656144215,159.8791769909083,0.9522946859903382,1.5991774792071138,-0.0036978165874315683,9.4689576017,0.9945758192880493,0.005424180711950701,0.04344289411680436,6.0989877644384105,0.074806312507259,0.07628926380275483,0.27279482514075803,0.25,0.0,0.0,0.0,0.0,2.70953231166,3.18455547683,Discarded,0.95
Hspa8,0.9990523709229763,0.2959696888115453,0.5524660152499323,0.0,9.758199452363412,9.744014964775298,9.02034238868,0.5149170762488584,0.4850829237511416,9.461154205240499,10.073513932987414,1.0692322564219512,9.758199452363412,1.163597579783668,0.25,9.107867666955,10.398188744075,1.2903210771199998,9.736448517305,4.32552327422,inf,Unimodal,0.95
Ralgps1,0.007842429681931717,2.39965040433189,-0.10093700812765372,0.6455314009661836,2.5944491838127837,-0.008697043820102779,9.55356932628,0.9099907643328424,0.09000923566715871,0.3573243655007175,6.604754396228122,0.5551762880402651,2.5944491838127837,6.2504971335121855,0.25,0.890286995618,3.8122248835,2.9219378878819997,1.36571201857,3.33905584774,4.01851815637,Bimodal,
Psmf1,0.0,2.575373404329252,-1.5806269651762332,0.08816425120772947,4.960946467092832,1.6106041089687677,10.4418665211,0.5164701172239576,0.48352988277604253,1.644636427044535,7.5986260604605675,1.3347632879130702,4.523568336539961,10.193800769641722,0.25,1.550210472785,7.6176875579225,6.067477085137501,4.104154461795,3.93481889628,5.31089016363,Bimodal,0.95
Dll4,1.0,2.3876377694513025,103.21272511723966,0.9631642512077294,2.489718144122492,-0.00891196593849608,9.096747753,0.9915458937197771,0.008454106280222903,0.033799303843311486,6.883882134315574,0.06899780723049675,0.0917106321204541,0.4626208412201341,0.25,0.0,0.0,0.0,0.0,3.26943033773,3.76306957537,Discarded,0.95
Chac1,1.0,2.115112282439415,167.72072040958756,0.9679951690821256,1.8896542853043208,0.008283783592992755,9.40190996742,0.9933574879227053,0.006642512077294686,0.02368821487711185,5.562233058934545,0.04524414869255465,0.06047806589440157,0.24780253443174402,0.25,0.0,0.0,0.0,0.0,1.7816319624,3.43369076177,Discarded,0.95
Ppp6c,0.0,2.3671475036331473,-1.4749681501585934,0.04468599033816425,5.485073882899634,8.099212538437998,11.7453268577,0.44362616691415985,0.5563738330858411,2.099204422667486,7.744264119808557,1.4036870309742207,5.239967924364264,9.2746897771418,0.25,2.243018617175,8.0423852888025,5.799366671627499,6.184223486445,4.11953885885,5.61317047977,Bimodal,0.95
Prokr1,0.8754586286886479,1.561616623666847,6.175223229660784,0.8429951690821256,1.6397460336130076,0.007810501768559908,8.86589437791,0.9849647245324941,0.015035275467505929,0.162656195004177,6.467286526277558,0.24138066168062874,1.6397460336130076,3.0316490686208515,0.25,0.7496120895225,1.6453085644424998,0.8956964749199998,1.078456239365,3.28957675772,3.74724574733,Unimodal,
Dpp4,0.0,2.2149810239459558,-0.5997169398826068,0.2463768115942029,3.784091161293882,0.3911426967736782,10.8203163094,0.7313132315957239,0.26868676840427,1.1805822010685454,7.4004517355796215,1.5494310031022211,2.851778846192491,9.156687276141293,0.25,0.3644471297975,5.03910310524,4.6746559754425,1.61209838327,3.80194119685,5.29439223594,Bimodal,0.95
Skap2,0.0,2.20625024017962,-1.2962231518395724,0.04770531400966183,5.730325800275888,7.992949417633861,11.272926294,0.3896150587741529,0.6103849412258476,2.0315636740097265,7.643424162748257,1.5386638009933746,5.45695880859606,9.033626675620201,0.25,2.4720379011675,8.03803817757,5.5660002764025,6.5515465246649995,3.88616393837,5.54523343265,Bimodal,0.95
Miga2,0.0,2.668949456434843,-1.1235710473618317,0.5102657004830918,3.253215311481186,0.01098771373574281,9.43347508905,0.8263483287614254,0.17365167123857106,0.5075496257130595,6.759499222796558,0.7873944656274999,3.253215311481186,7.669728011889293,0.25,1.00630232739,6.08892150192,5.08261917453,1.75089798673,3.45653091755,4.27015167497,Bimodal,
Vamp5,0.10720590320562806,1.4585584771875106,-0.2363136551506928,0.006642512077294686,7.172693895971383,8.254256479288477,11.6863459996,0.2133805988069005,0.7866194011930993,3.1672776739621655,8.198645461453271,1.9973033093888328,7.125049190140655,6.250126282712339,0.25,5.884133166954999,9.04688415479,3.1627509878350004,7.68839639602,3.9873576517,6.33908872927,Unimodal,0.95
Mxd1,0.20670006679205177,2.0316164696985823,-0.6393287441863684,0.43719806763285024,3.1140623059753056,0.030767531315849528,10.1380293199,0.8112821584012627,0.1887178415987334,0.681921157989299,6.355359960886746,1.1939721191138046,3.1140623059753056,6.645259585954134,0.25,1.0501204103925,4.87674880904,3.8266283986475003,1.88640863824,3.18463577279,4.45176383667,Unimodal,
Plxna1,0.5848420653452797,2.276005482618106,-0.6866454769717749,0.8200483091787439,3.0459682281371947,-0.005524999166228617,9.15017718675,0.9325476938053107,0.06745230619468999,0.1633327915150101,5.868020489152177,0.3951709358373629,3.0459682281371947,5.9833528030975796,0.25,1.0967490332725,4.9966540720975,3.8999050388249996,1.91153153688,2.94671552648,3.6608402534,Unimodal,
