,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category
Ruvbl2,0.0033865023867184485,1.9361991497732385,-0.16231561049339494,0.00785024154589372,7.2187876917603955,8.610076683984364,10.8725552571,0.23046711330563655,0.7695328866943619,3.0338919552229155,8.398479461316436,1.3614721569349832,7.2187876917603955,6.111243785455873,0.25,6.17498977983,8.994865670414999,2.819875890584999,8.01104978787,4.66088820806,6.16370216551,Bimodal
Tmx4,0.0,2.1614095804243414,-1.432727750756,0.07246376811594203,4.487331935577758,1.6784005350884441,10.8802915998,0.572710468177961,0.4272895318220375,1.8440142459592685,7.269255297137206,1.5417760987243274,4.487331935577758,7.973690612361322,0.25,1.822666934795,7.282311159977501,5.459644225182501,3.840868627995,3.79950620092,5.48544335512,Bimodal
Papss1,0.0,2.6243816285235404,-1.5186367580517433,0.25120772946859904,4.020201692851814,0.3864564191468096,10.0485587036,0.6728044167996069,0.3271955832003848,1.0073074817839887,7.128993025974297,1.1978000391917245,4.020201692851814,8.563869185841405,0.25,1.334597804495,6.94477199208,5.610174187585,2.79013152044,3.47589893257,4.79707315304,Bimodal
Tnfrsf1b,0.0,2.4001705269494606,-1.1593423771275664,0.3176328502415459,3.6351856079825633,0.27438573971701197,10.5502223509,0.7575266506122824,0.24247334938772164,0.9448414649318069,7.278278855507029,1.2789592119255495,3.6351856079825637,8.481910179350098,0.25,1.1991894942024999,6.6757088827025,5.4765193885,2.171163787595,3.73752611249,4.97782496997,Bimodal
Ppbp,0.11105535182417514,3.0465240485052467,-0.842412943069156,0.9716183574879227,2.9364798518919577,-4.2868184770561424e-05,8.54135386823,0.9915458937198067,0.008454106280193236,0.022902044486803892,7.172099713685,0.046162137726622816,2.9364798518919573,8.525543065887302,0.25,0.8797927758095001,5.681290704649999,4.801497928840499,1.2807385095,2.79930411459,4.07536370247,Discarded
Klf8,0.9264208295964429,2.1334065955578962,0.501092258886437,0.748792270531401,2.5058646108973126,0.0026147145701458235,9.83890498469,0.9394696759229633,0.06053032407703708,0.2537123103261495,6.4618444269627995,0.48153781766403,2.5058646108973126,5.953851553920694,0.25,0.8607058010165001,3.2561268925149998,2.3954210914984997,1.3558658185149999,3.29209971076,3.87271400619,Unimodal
Lif,0.9920485656444199,0.4440474910594062,21.514213317064915,0.36292270531400966,1.390816527242331,0.0022267722792936873,9.86079022968,0.9959974531408374,0.004002546859163779,0.8627312775302989,6.690608844135661,0.6866835610616134,1.3908165272423307,0.5889281191241406,0.25,0.8898922057715,1.74307769687,0.8531854910985,1.27716209537,3.96911151671,5.71063780213,Unimodal
Plekhb2,0.0,2.1310252417152333,-1.283409244032005,0.19444444444444445,4.038577847922649,0.6234331349632871,11.5983289717,0.6717797967769632,0.3282202032230387,1.3271238539300902,7.195668657367082,1.6721526059241913,4.038577847922649,8.337269731777557,0.25,1.4490264196575,6.869500596132499,5.4204741764749995,3.02281583187,3.62391608227,5.3037225095,Bimodal
Lyplal1,0.004011663843796254,2.3912871117966046,-0.1993200334182026,0.7807971014492754,2.6772868255810387,0.013194629150425685,9.57373048798,0.941452544621433,0.05854745537856718,0.20900422664259694,6.66299617784125,0.401513221200531,2.6772868255810387,6.727689192299684,0.25,0.8780408768365,4.17213669221,3.2940958153735,1.40079669445,3.38256982416,3.87285298337,Bimodal
Rbm44,0.8179834620588466,1.9694027986477982,3.739253207236703,0.7632850241545893,1.80554728673975,0.006624515881096804,9.97295756155,0.9685999977628053,0.03140000223719483,0.22904618784140848,6.546048748178119,0.31291555114791014,1.80554728673975,3.9708131912017,0.25,0.70935925784425,1.6526480438975,0.94328878605325,1.10727452109,3.1212182258,3.89338790531,Unimodal
Lrch3,7.5716907721457005e-06,2.2441254615310164,-1.0047915861714087,0.391304347826087,3.344066473156406,0.0865431796844307,9.99077963491,0.7789054557429792,0.22109454425701763,0.7666034326699743,6.505846318038492,1.1263612846693982,3.344066473156406,6.800379419700833,0.25,1.17184782817,5.7944678781775005,4.622620050007501,2.16948692089,3.30194396698,4.50633796303,Bimodal
Dram2,0.0,2.5630198279524095,-1.5497637082340685,0.17995169082125603,4.229785593680856,0.720349415984525,10.4922023966,0.6096167677783626,0.3903832322216373,1.142309469860205,7.101374466549511,1.2864721009204152,4.229785593680855,8.661022882088194,0.25,1.3983455687625,7.186955758607501,5.788610189845,3.4325650634300002,3.57777955357,4.85847206338,Bimodal
Bicdl1,0.01225331818556219,2.2703697295402807,0.6389691457369628,0.6473429951690821,2.327853366811005,0.009820948883656366,9.65401518055,0.9283257076697102,0.07167429233029021,0.36465077760945286,6.7307131910761395,0.5231333408362546,2.3278533668110053,5.631491079122362,0.25,0.8034985207265,2.4204180599675,1.616919539241,1.247375993445,3.50321569055,4.04337628061,Bimodal
Dennd2d,0.0,2.6298753007743283,-1.5278071509053075,0.18659420289855072,4.244897337431375,0.7255993576417912,10.3512555402,0.6508795630338852,0.34912043696611267,1.2229838900331873,7.610006751574913,1.340301601617369,4.244897337431375,9.689033419289597,0.25,1.394030463925,7.491598617025,6.097568153099999,2.85001420266,3.91827293277,5.17558916714,Bimodal
9630010A21Rik,0.8686712996100283,1.4705101290351485,5.9026019627958615,0.5893719806763285,1.7758651763215543,0.008075502100625465,9.50601970599,0.9624398585301399,0.03756014146986083,0.4992945667925129,6.620821913295906,0.6264470482103037,1.7758651763215545,2.970170320395604,0.25,0.841484965003,1.8658028696275,1.0243179046245001,1.249594038575,3.57330094925,4.39803216141,Unimodal
Pole,0.0,2.1745864563496133,-1.308907801106476,0.028985507246376812,4.4085539657642245,2.2474329729149334,10.513088579,0.6190699290189302,0.38093007098106996,2.3764814275423327,7.375531149179627,1.2462538746488339,4.408553965764225,6.793574906446409,0.25,2.14241718161,7.075217418075,4.932800236465,3.391577581775,4.26158546077,5.73266826999,Bimodal
Lmo4,0.0,1.6903180366767623,-0.9773479584313791,0.12077294685990338,4.495568099591052,1.5690704357467915,11.7179486454,0.5526436952603313,0.44735630473966836,1.7730673772997436,6.645151870135226,2.0539579751960497,4.495568099591052,6.5744057395232325,0.25,2.1751094148775003,6.719009481464999,4.543900066587499,4.37185115049,3.0425737773,5.54352637329,Bimodal
Stx2,0.0,2.316755523931598,-1.4328796433757809,0.1998792270531401,4.220239824683543,0.6729557125932248,10.3105001661,0.6584690915465572,0.3415309084534481,1.2895422225914717,7.4007294571721,1.5647903985778095,4.220239824683543,8.899374995743148,0.25,1.48037397985,7.27583254752,5.79545856767,3.03335670308,3.73600241074,5.26975899389,Bimodal
Mrpl20,0.0,1.9167410595274705,-0.42912627171443063,0.030797101449275364,6.410248515457125,7.385888275025793,10.4720491182,0.24809049785774237,0.7519095021422589,2.055786535681615,7.584437116750352,1.5519834899586191,6.410248515457124,6.222689328412604,0.25,5.37899084804,8.13425228389,2.7552614358499996,7.08709010375,3.66799481286,5.33968349733,Bimodal
Tspan6,0.0,2.409861301234391,-1.2803216153564407,0.2777777777777778,3.663931235631033,0.28804771494331627,9.64465942017,0.7448964946405189,0.25510350535947884,1.078447442948544,7.223894617063848,1.2357631520615253,3.6639312356310336,7.92552996465526,0.25,1.286477092895,6.6950922061575,5.4086151132625,2.34744257399,3.76835685033,5.01868660248,Bimodal
Api5,0.022921452755021,1.8339656687015806,-0.644097244724327,0.016908212560386472,6.659641065310197,8.430914965661586,10.8112688216,0.26988521114711717,0.7301147888528823,2.6542026179940255,7.986016026025728,1.6654734524487966,6.659641065310197,6.6463547017428,0.25,4.978777068985,8.6413454041975,3.6625683352125,7.561052542575,4.086345416,5.93872300572,Bimodal
Gm21816,0.9919474287366414,1.1066067409460796,15.58842559484998,0.9450483091787439,1.2907607051297583,-0.007149127975066727,8.73225529244,0.9899691966094347,0.010030803390565458,0.03918716201441251,3.2036715948326093,0.08120386563410896,1.2907607051297583,1.7318516771077808,0.25,0.6229569983300001,1.4742387718,0.85128177347,0.87434709559,1.62499868304,1.84482815168,Unimodal
Ticam1,0.0006759825455506796,2.3573518228137407,-0.6715451123288574,0.5084541062801933,2.989101253850973,-0.001493787654590295,10.1627585174,0.8447206845034605,0.15527931549653684,0.5375779802624469,6.537749117038915,0.849777454268149,2.989101253850973,6.801290225994936,0.25,0.9817262105482499,5.1879452163375,4.20621900578925,1.675818571815,3.31010907038,4.20414501181,Bimodal
Cfap43,0.0,2.3371542133808068,-0.9752939629015032,0.25120772946859904,3.3982842366096255,0.4477079864169047,9.89404364021,0.7632016096090379,0.2367983903909562,1.1107822964783958,7.1658347425543205,1.2130511190569804,3.398284236609626,7.574052349113005,0.25,1.20605877896,6.2318039569475,5.0257451779875,2.099791272295,3.76835685033,4.96433937465,Bimodal
Prc1,0.0,2.2997140852147484,-0.8889016438550605,0.15217391304347827,3.7252864111460045,1.4674982208580887,10.522433004,0.7347002929786866,0.26529970702131533,1.5052696073209726,7.736431382785832,1.4309924633215636,3.7252864111460045,8.508503994453315,0.25,1.4308657093025001,6.4694276217675,5.038561912465,2.312264472915,4.17644627395,5.56269568855,Bimodal
Sept8,0.0,2.3160855353156657,-1.408394243953544,0.13043478260869565,4.41919038127865,1.4941518866595538,10.6264115416,0.6510977819026962,0.34890221809730626,1.655667960957297,7.924204445362413,1.6640756798940777,4.41919038127865,9.63858773277936,0.25,1.6366758181224998,7.656437214335,6.0197613962125,3.154636678055,4.12510252999,5.73759432286,Bimodal
Taf12,0.0,2.56924471133713,-1.5242525823989823,0.08635265700483091,5.244417864861779,7.620217841055734,10.6221361663,0.464146217233989,0.535853782766011,1.6438019228390406,7.518065810088378,1.3001608311896937,5.244417864861779,8.447134024593497,0.25,2.16463725901,7.73204219632,5.56740493731,6.33906868567,3.88458845451,5.25232373896,Bimodal
Zfp592,0.0,2.2623182203540004,-1.46151313694475,0.16666666666666666,4.168775760539394,0.8945013614325581,10.0134937847,0.6189908752128097,0.38100912478718757,1.3234289487900088,6.9677841931970335,1.4680502329611196,4.168775760539394,7.887251937390384,0.25,1.4623611849150002,6.8966590445675,5.434297859652499,3.4198491664199997,3.49952445556,5.04293495804,Bimodal
Zfp68,0.0,2.4884446023687903,-1.5974414588077182,0.07125603864734299,4.713677388890645,1.694875360497682,10.578378049,0.5538688632459807,0.4461311367540188,1.7795944714623733,7.60345370293971,1.3534283534072238,4.713677388890645,8.90375589082031,0.25,1.8427425953750003,7.7006614381725,5.8579188427975,4.163308463965,4.05460352734,5.4397830424,Bimodal
Otud4,0.0,1.843128519110596,-1.3336263726235504,0.007246376811594203,5.429176143947631,7.912935800499504,11.4574538396,0.4567100721593989,0.543289927840601,2.9416519981037017,7.4478689630658454,1.483150428230209,5.429176143947632,6.35947177629399,0.25,2.987511577835,7.7111630036425005,4.723651425807501,5.726749211775,4.14657931618,6.11259477732,Bimodal
Sh2b3,0.0,1.9998031859368692,-1.1252023193212255,0.08514492753623189,3.874619352244474,1.722661491925157,9.92168244104,0.6710367445595066,0.3289632554404925,1.8246467550910652,7.053402200354536,1.509092429902313,3.874619352244474,6.97276388218179,0.25,1.6696684251049998,6.461634599585,4.791966174480001,2.84254771544,3.76009065259,5.49437812347,Bimodal
Carhsp1,7.419523493701341e-06,2.4899152621489566,-1.195816948338223,0.446256038647343,3.492812105173142,0.048181570366571114,10.1360748739,0.7774145801186305,0.22258541988137118,0.6030169365940791,6.583222987351722,0.9981884863111633,3.4928121051731416,7.542283599183383,0.25,1.13330608902,6.05971604819,4.92640995917,2.11561766988,3.25752996716,4.31807337924,Bimodal
A430033K04Rik,0.012345771139434691,2.3269089878015263,-0.7778445624272106,0.5634057971014492,3.0939045817624273,0.000925224524361723,9.1944555358,0.8557594439519507,0.1442405560480578,0.4768300178019185,6.5358110066552655,0.8369113813748996,3.0939045817624273,6.912525816408976,0.25,1.0222114975599998,5.284421145655,4.262209648095,1.80516098,3.22690978264,4.16181141655,Bimodal
Exoc2,0.0,2.122979761543225,-1.4525021029006604,0.16304347826086957,4.490364451834461,0.5789536885040736,10.5575554336,0.5892322233922743,0.41076777660772884,1.4303190437773479,7.0975619526439635,1.7247843534661156,4.490364451834461,8.067125386647808,0.25,1.7248494286475,7.1614143919525,5.436564963305001,4.180118940945,3.47431053344,5.27176838162,Bimodal
Chpf,0.009573030079719214,2.451528695154442,-0.5633067321859047,0.7922705314009661,2.777342232783323,0.0072076017774539425,9.54010638704,0.9352685158412942,0.06473148415870635,0.18625410664406444,6.221674498548095,0.3669382362780382,2.777342232783323,6.289619122545322,0.25,0.913966167294,4.89612671748,3.9821605501859993,1.485877016715,3.18463577279,3.55464208051,Bimodal
Btaf1,0.0,2.1305070006597293,-1.48165681874329,0.0929951690821256,4.783262314857938,1.6102343919717457,10.6240546789,0.529677241256964,0.4703227587430359,1.72308188369159,7.283859232467281,1.6971193659265569,4.7832623148579385,8.242068773594239,0.25,1.9613980873374999,7.4863601093075,5.52496202197,4.86129765213,3.63191301908,5.44772392949,Bimodal
Hus1b,0.8371555761017611,1.5393955354274893,5.238272245386028,0.967391304347826,1.890672504981537,-0.008341120749393693,9.48585614668,0.9921507597934324,0.007849240206567784,0.02714025973258703,4.4240122692567025,0.06353199473093094,1.890672504981537,3.1658595587619454,0.25,0.7918604729995,2.1287394186975,1.3368789456980001,1.1350169456549999,2.13734355868,2.38700894381,Discarded
6720489N17Rik,5.8251094506633905e-05,2.0988925663402593,0.3199713641946449,0.5247584541062802,2.7225939483679795,0.006314096634386757,9.70869839708,0.9017049155533845,0.09829508444662453,0.6307341125304633,7.377314046473333,0.9157631402526363,2.7225939483679795,6.534320174975175,0.25,0.9911270392895,3.17151303968,2.1803860003905005,1.63205184612,3.877851826,4.83972775588,Bimodal
E430018J23Rik,0.0007673412892591491,2.216603731165292,0.031976319402905684,0.6998792270531401,2.7032363780965576,-0.006311111577170847,9.77505222914,0.9290374707001282,0.07096252929987212,0.3437058808081816,6.9329793333973235,0.5825876303364124,2.703236378096557,6.377299308699356,0.25,0.981519224601,3.15274550823,2.171226283629,1.51826560624,3.52498235918,4.24307592702,Bimodal
Cyp2j6,0.0,2.723825054650248,-1.1302593257550415,0.605072463768116,3.3982414426405443,0.010218165584456984,9.83334412854,0.8629476440766807,0.13705235592332035,0.40821186817686833,7.22201120781554,0.7401013763010147,3.3982414426405443,8.803834232553474,0.25,1.00018572440375,6.4791533260625,5.47896760165875,1.772522810865,3.68069387297,4.43342604577,Bimodal
Gm11282,0.9369872464812983,1.146265280093866,21.718417295023023,0.9378019323671497,1.1567404887749029,0.0010498513692732414,8.55379537152,0.9975845410653437,0.0024154589346562835,0.05702449122008114,6.234952718561265,0.0699946441633345,1.1567404887749029,1.3623787455177412,0.25,0.6624315342145,1.2236479395300002,0.5612164053155002,0.842038515309,2.3387394077,3.43273923449,Unimodal
4930525G20Rik,0.9878208461877084,1.5232851669910161,9.898366306430342,0.9522946859903382,1.3244630523867722,0.007905878730632754,8.7338400404,0.9963768115942029,0.0036231884057971145,0.04148765396951209,6.029658681476655,0.05578796178762211,1.3244630523867722,2.2408154074319535,0.25,0.5821382519639999,1.35777213242,0.7756338804560001,0.851022752792,2.79453128699,4.38649120921,Discarded
Trim3,0.017533627034791,2.2243438603918597,0.5563684114084189,0.6890096618357487,2.427518835479126,0.0046529664892099865,9.64637012279,0.9333775673353671,0.06662243266463355,0.3308156776554691,6.696827979025794,0.5093413574925196,2.4275188354791264,5.692002103501203,0.25,0.87855915439,2.593281540975,1.714722386585,1.36107039535,3.34460633056,4.12271459157,Bimodal
Irf1,0.0,2.454493646172092,-1.5574164884059867,0.07548309178743962,4.860500178855936,1.5249200478416212,12.311733027,0.5532735468898808,0.4467264531101194,1.7359996984688733,7.908938148956948,1.5632975433085126,4.860500178855936,10.101385965668502,0.25,1.755852649245,7.969233598375,6.21338094913,4.36885631784,4.11810603663,5.65071265983,Bimodal
Patj,0.9654041963739088,1.7055888483022954,2.885798118715507,0.47946859903381644,2.1109087881691684,-0.0027549598179966717,10.1015707195,0.9274447925290548,0.07255520747096146,0.663937050709182,6.657404277474045,0.8309295990867234,2.1109087881691684,4.108314544460505,0.25,0.8935089266755001,2.1577713240125,1.2642623973369997,1.37633208808,3.55466665482,4.44503845478,Unimodal
Gm5532,0.8751716243598147,2.1052475121122156,6.471258448577586,0.9426328502415459,1.621402653267221,0.0021899092449164104,8.78121942342,0.9951690821256038,0.004830917874396135,0.05499701377237013,7.924771670439998,0.06718074223137498,1.621402653267221,3.9244903452477247,0.25,0.7265234384979999,1.44537141567,0.718847977172,1.04775049335,2.33096349478,6.71992259268,Unimodal
Irf8,0.003987117162146947,1.98199449083143,0.1933045150604289,0.08091787439613526,3.7032286447246965,1.9023064557419556,12.8083182103,0.7897050973886799,0.21029490261131611,2.053228143237605,8.474416171978874,1.743089054853121,3.7032286447246965,8.242507852031304,0.25,1.6931358597225001,4.8775394986175,3.1844036388949997,2.51071163931,4.78036991849,6.42780070352,Bimodal
